,User_name,Sentiment,User_flr,sText,Text
2020-06-23 08:51:35,FireTrading_,-1,3320,"$NKE

THESE NOTES ARE ALREADY WRITTEN DOWN AND POSTED ON EXACTLY HOW TO PLAY THEN TODAY, AND IN 30 MIN I’LL BE LIVE ON MIC GOING OVER MARKET SENTIMENT AND THE NOTES.
HTTPS://T.CO/C9UJOQEXON","Good Morning Traders!

On watch today

$TBIO
$INO
$MYOV
$AAL
$AAPL
$NKE

These notes are already written down and posted on exactly how to play then today, and in 30 min I’ll be live on mic going over market sentiment and the notes.
https://t.co/C9UJOqEXoN"
2020-06-23 08:52:54,oostenbb,0,123,$NKE TODAY AFTER HOLDING FOR YEARS AND YEARS.  TOO MANY DIGITA…,RT @howardlindzon: Here is my current stock portfolio positions....I sold my $NKE today after holding for years and years.  Too many digita…
2020-06-23 08:53:14,TheStockGuyTV,0,4937,"$NKE RUN TO EARNINGS 

RIP ","$ABBV upgrade

$BLK workforce

$MA downgrade, $V hold

$MU downgrade before earnings

$NKE run to earnings 

RIP $LK

$RUTH re-openings

$KTOV lung cancer

$INO contract

$NNVC covid

$FB bleeding advertisers

$DKNG CA bill in jeopardy 

Discord call @ 9

 https://t.co/48kmYuFP8Z"
2020-06-23 08:55:16,AmericanBanking,0,7790,$NKE A ,Credit Suisse Group Analysts Give Nike $NKE a $114.00 Price Target https://t.co/I1zDZqF9T1 #stocks
2020-06-23 08:55:17,AmericanBanking,1,7790,$NKE PRICE TARGET RAISED TO ,Nike $NKE Price Target Raised to $113.00 https://t.co/mhPuGIG8FF #stocks
2020-06-23 08:55:43,TraderLeflare,0,2,"$NKE RUN TO EARNINGS 

RIP ","RT @TheStockGuyTV: $ABBV upgrade

$BLK workforce

$MA downgrade, $V hold

$MU downgrade before earnings

$NKE run to earnings 

RIP $LK

$R…"
2020-06-23 08:56:46,Abkon187,0,147,$NKERT @PHARRIS667: ,"RT @pharris667: $AAPL DB Raises Target Price On Apple To $380 From $350
$AAPL: UBS RAISES TARGET PRICE TO $400 FROM $325
$AVLR Piper Mainta…"
2020-06-23 08:57:47,BrianFeroldi,0,20875,"$NKE

COUPA PROS:

RECURRING REVENUE
GROWING MUCH FASTER
MUCH HIGHER MARGINS
MORE GROSS PROFIT/CUSTOMERS EACH YEAR
HAS MORE ROOM TO GROW
HAS HIGHER GLASSDOOR RATINGS
NON-GAAP PROFITABLE

PRETTY SOLID, IMO

BOTH HIGH-QUALITY BUSINESSES","@Hastannn OK.....

$COUP vs. $NKE

Coupa pros:

Recurring revenue
Growing much faster
MUCH higher margins
More gross profit/customers each year
Has more room to grow
Has higher glassdoor ratings
Non-GAAP profitable

Pretty solid, IMO

Both high-quality businesses"
2020-06-23 08:58:48,patsytharp1968,0,4343,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 08:59:56,JeffMacke,0,102122,$NKE ,I'll tell you what's not trending in the pre-market: Worrying about going into July 140% long $SPX $NKE $PTON
2020-06-23 09:05:11,SwingTradeBot,0,6836,$NKE TECHNICAL ALERTS: 180 BULLISH SETUP PLUS 5 MORE ALERTS... HTTPS://T.CO/94VLCJ6W89,Recent $NKE technical alerts: 180 Bullish Setup plus 5 more alerts... https://t.co/94Vlcj6W89
2020-06-23 09:05:59,spectre_trades,0,2271,$NKE ,Stock Market Watchlist for 23 Jun 2020 $SPY $TSLA $INO $SPOT $LK $NKE $FSLY $PLUG $FCEL $FMCI #LearnToTrade #StockMarket #options #stocks https://t.co/FgnaQJUDUm
2020-06-23 09:07:41,watchjoshtrade,0,171,"$NKE CHART LOOKS GREAT, ANOTHER PT INCREASE.

STILL WATCHING ","Morning W/L: 

one word: $FANG (which includes $MSFT and $NVDA, minus $GOOGL) 

If it ain't broke, don't fix it. 

$SPOT also running, 250 is magnet now. 

$NKE chart looks great, another PT increase.

still watching $GLD for a continuation on breakout."
2020-06-23 09:09:03,swingtrading_ct,0,1199,$NKE ,"Swing Trading Alert / Newsletter Clients: ""Fauci Speak"" Trade Set Ups Flowing $NKE $ZM and others on their way!

#swingtradealerts"
2020-06-23 09:09:06,StockboyP,0,153,$NKE ,RT @spectre_trades: Stock Market Watchlist for 23 Jun 2020 $SPY $TSLA $INO $SPOT $LK $NKE $FSLY $PLUG $FCEL $FMCI #LearnToTrade #StockMarke…
2020-06-23 09:11:13,JeffMacke,0,102122,"$NKE ""DESERVES"" TO GO TO ","Let's talk about what we're afraid of missing. I'll start.

Nike at $100. I bet a lot of people doubt Nike can shank the options market and get to $105 or more on Friday. It turns out folks might doubt $NKE ""deserves"" to go to $105  but they're willing to bet it does. https://t.co/dgz2GlsOrV"
2020-06-23 09:11:32,stockholderusa,0,120,$NKE !!!!,Are you Ready ???????????????  go $NKE !!!!
2020-06-23 09:13:54,Franio19815039,0,1,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 09:14:50,TalkMarkets,0,3780,$NKE ,#Stocks Will Try To Break Out On June 23 $MA $NKE $MU $SBUX $SPY Also $V $PYPL $SQ https://t.co/Vl5U8uwJSx
2020-06-23 09:24:37,sbwcws,0,149,$NKE,"Nike price target raised to $130 from $100 at Susquehanna
$NKE"
2020-06-23 09:27:41,Madkrs04,0,288,$NKE ,#Never go with an #old #man that's #willing to #accept your #challenge because he #might #know something you don't &amp; #embarrass you. $INO $AAPL $PDD $MSFT $DKNG $HD $ECOM $VNET $NKE $PWR $NUE $TRV $JCI $AIG $JPM $MMM $ADS $SYY $AXP $CI $DRI $DIS $WMT $PRU $DOW $EOG $MCD $MCHP $EA https://t.co/OB7Y2L1bsC
2020-06-23 09:28:16,OphirGottlieb,0,60007,$NKE NIKE EARNINGS ANTICIPATION BRINGS A FLURRY OF HIGHER TARGET PRICES HTTPS://T.CO/NVNBZLII2D,$NKE Nike Earnings Anticipation Brings a Flurry of Higher Target Prices https://t.co/nvnBzlIi2d
2020-06-23 09:28:29,weijgenberger,0,131,$NKE  ,Stocks Will Try To Break Out On June 23  $MA  $NKE  $MU  $SBUX  $SPY Also $V  $PYPL  $SQ https://t.co/IlXfMn29fh
2020-06-23 09:31:37,itsahotdogtree,0,1148,$NKE ,"10 Biggest #PriceTarget Changes For #Tuesday 

Up: $AAPL $NKE $AMH $WWE $AVLR $CLR $VIAC $OCFT
Down: $ADP $MU 

#business #investing #markets #trading #stocks
https://t.co/MlhPnsDV5R #premarket via @benzinga"
2020-06-23 09:36:33,raymond10mm,0,6287,$NKE ,#gapup day $es_f $AAPL #daytrading #marketprofile #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $amzn $XOM $ibm $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f https://t.co/aN1odG6olk
2020-06-23 09:38:13,juanitamoutlaw,0,6348,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 09:40:37,sbwcws,0,149,$NKE ,"Unusually active option classes on open June 23rd
$NTR $WY $ORCL $SONO $KGC $BOX $INO $NKE $SPCE $PENN"
2020-06-23 09:42:11,deus_trader,0,501,$NKE AT ,"Optimus Maximus v2
2020-06-23 09:42 ET. Shorted/Opened:
$NKE at $101.11. 
Nike, Inc (CORP).
Win Chance: 65%. Avg Win: 8%. Avg Loss: 11.61%. Avg Hold: 5d.
Trade Id: 46618866503015931.
Stats: https://t.co/I3x2oUEr9F"
2020-06-23 09:45:53,Steviebreech,0,5309,$NKE I THINK I TOPPED OUT HTTPS://T.CO/VHI85SQSIV,SOLD $NKE i think i topped out https://t.co/VHi85SQsiV
2020-06-23 10:03:10,punkcap,0,3370,$NKE TRAINING RULE,"$PTON coven goes to 70 target .. and will be exact right I say 100 a share out 12 months here ,, I and everyone I know uses PTON everyday.. and there web-services #yoga #fullbodystrength #hitt Ect is awesome..for 1/100 the cost of a daily gym.. $PTON and $NKE training rule"
2020-06-23 10:04:49,Michele021059,0,68,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 10:07:50,aaaamhim,0,17535,$NKE ,$ITOX working on govt contract 4 bridges in NE?!💸📈🛒 $spx $es_f #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f $BTC $CHEK https://t.co/msLm7rSn0T
2020-06-23 10:08:38,splankatang,0,213,$NKE EARNINGS.,"@WallStreetYoda I’m heavy on $AAPL this week, and also a little for $NKE earnings."
2020-06-23 10:11:32,DDTGInsider,0,1333,$NKE PUT SPREAD 6/26. DON'T BELIEVE ER WILL BE HELPFUL TO THEM THIS THURSDAY. MADE 80% ON A CALL THIS MORNING. SOLD AND BOUGHT A PUT RIGHT AFTER.,$NKE Put Spread 6/26. Don't believe ER will be helpful to them this Thursday. Made 80% on a call this morning. Sold and bought a put right after.
2020-06-23 10:16:05,EarningSurvivor,0,580,"$NKE.  WE ARE ALSO HEARING RUMORS OF A SURPRISE TWIST???

TUNE IN AT 10:40AM ET WEDNESDAY ON HTTPS://T.CO/5THECQVOT5

GOOD LUCK LAUREL! HTTPS://T.CO/1QIOWLUFHS","WATCH LIVE on @tastytrade as our champ, Laurel P., makes her $250,000 Freeroll trade on $NKE.  We are also hearing rumors of a surprise twist???

TUNE IN at 10:40am ET Wednesday on https://t.co/5thecQvOT5

Good luck Laurel! https://t.co/1qiOwLUfHS"
2020-06-23 10:17:15,SergDJB,0,1819,$NKE ,"$FB let's keep finding them pigs bf they pop, good luck https://t.co/vXV1At0Gxn
https://t.co/AqEz4a31Vc
$SPY $QQQ $FB $DIS $nflx $AAPL $TSLA $TWTR $MU $BSX $PTON $MRK $AMD $NVDA $SHOP $SQ $NKE $V $MA $BYND $SPCE $GE $SDC $MDB $EHTH $ZM $CLX $TMUS $GILD $WORK $SNAP $ROKU https://t.co/ne1UVf76nI"
2020-06-23 10:17:54,Backporch_trade,0,7,$NKE,who is buying puts on $NKE
2020-06-23 10:18:17,ChristixnVila,0,82,$NKE PUT SPREAD 6/26. DON'T BELIEVE ER WILL BE HELPFUL TO THEM THIS THURSDAY. MADE 80% ON A CALL THIS MORNING. SOLD AND BO…,RT @DDTGInsider: $NKE Put Spread 6/26. Don't believe ER will be helpful to them this Thursday. Made 80% on a call this morning. Sold and bo…
2020-06-23 10:18:45,c_labrinos,0,258,$NKERT @SERGDJB: ,"RT @SergDJB: $FB let's keep finding them pigs bf they pop, good luck https://t.co/vXV1At0Gxn
https://t.co/AqEz4a31Vc
$SPY $QQQ $FB $DIS $nf…"
2020-06-23 10:25:24,CheddarFlow,0,16154,"$NKE UNUSUAL PUT SWEEP

539 JULY(17) 96.5 PUTS OPENED FOR ","$NKE Unusual Put Sweep

539 July(17) 96.5 Puts opened for $2.43. $130K Premium. 0 OI"
2020-06-23 10:29:38,realcommonking,0,485,$NKE AROUND ,Sold some of my $NKE around $80 after the big earnings move... what an idiot.
2020-06-23 10:29:57,JeffMacke,0,102122,$NKE SPENDS THE FIRST HOUR TRADING ,$NKE spends the first hour trading $101 +/- 25 cents. Because that's what Nike is fundamentally worth now.
2020-06-23 10:30:31,jdgee_,0,87,$NKE GONNA BE ABOVE 103,"$NKE gonna be above 103$ by the end of this weekend!! 

multiple drops and must cops!"
2020-06-23 10:30:54,247WallSt,0,176906,$NKE ,Tuesday’s Top Analyst Upgrades and Downgrades Part 2: $LOW $MA $MU $MHK $NKE $ON $PCG $PSX $RP $SMAR $SPR $SF $TDG $VIAC $V $YETI $YEXT $ZS https://t.co/rDEqBjnPkS https://t.co/XNG42ZWcxE
2020-06-23 10:32:39,DayTradewarrs,0,55,$NKE #DAYTRADING  #ST…,"RT @WarriorTrading: Nike Analysts Brush Off Investor Fears, Saying Tariffs Aren’t a Threat: https://t.co/BlapSY9iRI | $NKE #Daytrading  #St…"
2020-06-23 10:37:01,DividendsDad,1,46,$NKE IS A GOOD ONE. I NEED TO LOOK INTO ,@InvestorVinny $NKE is a good one. I need to look into $EPD don't know much about them. Thanks for the info!
2020-06-23 10:37:39,tradeui,0,532,$NKE ,Trending Now $CLF $TBIO $INO $CRSP $AAPL $CYCN $MA $V $YETI $LINK.X $FSLY $PENN $PLUG $WKHS $NKE $AMZN $ACTT $KPTI $MYOV $ARWR
2020-06-23 10:40:32,PennyStocksMomo,0,8348,$NKE ,RT @247WallSt: Tuesday’s Top Analyst Upgrades and Downgrades Part 2: $LOW $MA $MU $MHK $NKE $ON $PCG $PSX $RP $SMAR $SPR $SF $TDG $VIAC $V…
2020-06-23 10:41:13,TEAM17QRestart,0,1383,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 10:44:29,DayTradewarrr,0,21,$NKE #DAYTRADING  #ST…,"RT @WarriorTrading: Nike Analysts Brush Off Investor Fears, Saying Tariffs Aren’t a Threat: https://t.co/BlapSY9iRI | $NKE #Daytrading  #St…"
2020-06-23 10:47:38,gcaesar24,1,656,$NKE PRICE TARGET RAISED TO ,RT @AmericanBanking: Nike $NKE Price Target Raised to $113.00 https://t.co/mhPuGIG8FF #stocks
2020-06-23 10:48:45,Blues_Traders,0,477,$NKE MIGHT GRAB ONE MORE TIME IF THERE IS A DIP TODAY.  ER ON 25TH SO VERY CAUTIOUS,@DrAceWatts1 All out $NKE might grab one more time if there is a dip today.  ER on 25th so very cautious
2020-06-23 10:52:42,ScottnearSMF,0,843,"$NKE TRADE? HEARD VONETTA ON HER EXPLANATION THAT LAUREL WOULD GET A PERCENT OF THE 250K IF SHE PICKED IT RIGHT, 8 PERCENT MOVE, 20K, WOULD @THETASTYWORKS PUT ON A ZEBRA TRADE TO GUARANTEE THE TRADE WITH DEFINED RISK IF HER TRADE IS WRONG?  @TONY_BATTISTA","Implementation of $NKE trade? Heard Vonetta on her explanation that Laurel would get a percent of the 250k if she picked it right, 8 percent move, 20k, would @thetastyworks put on a ZEBRA trade to guarantee the trade with DEfined risk if her trade is wrong?  @Tony_BATtista"
2020-06-23 10:52:51,InvincibleBull,0,568,$NKE ,"Seems like covid19 is spreading like a wild fire now 🤦🏻‍♂️

$SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN $RCL $AAL"
2020-06-23 10:55:57,SurgingEarnings,1,240,$NKE IS TO REPORT EARNINGS ON THURSDAY AND EXPECTATIONS ARE FOR A STRONG PERFORMANCE FOR ONLINE SALES AND INCREASED MARKET SHARE.  UBS RAISED TP TO ,Nike $NKE is to report earnings on Thursday and expectations are for a strong performance for online sales and increased market share.  UBS raised TP to $122. #growthstocks #earnings https://t.co/8G9gCbYutC
2020-06-23 10:56:20,VictorJclotter,0,145,$NKE ,"$NKE $SNAP making fund managers proud , what another great one for the portfolio ??? 

$QCOM 
$SQ

??"
2020-06-23 11:03:33,TomWillardTrdg,0,404,$NKE BREAKOUT,$NKE breakout
2020-06-23 11:03:40,shaolintrader88,0,309,$NKE  STOCK IS ABOVE 101.34   GEEZ,$NKE  stock is above 101.34   geez
2020-06-23 11:08:32,LadyELuv,-1,434,$NKE PUT THAT’S LOSING MONEY I LOWKEY WANT TO SELL MY PUT BUT IDK IF I SHOULD OR NOT?! 🤔,I’m a lil confused with this straddle stuff lol I’m not going to lie 👀I’m profiting off of my $NKE call but of course I have a $NKE put that’s losing money I lowkey want to sell my put but Idk if I should or not?! 🤔
2020-06-23 11:10:20,ivolatility,0,3879,"$NKE IV INDEX CALL AT 41 COMPARED TO 52-WEEK RANGE 17 TO 114 ON +12 STRIKES +200 CONTRACTS  AS SHARES RALLY  2% INTO QUARTER RESULTS
HTTPS://T.CO/MF4WSKM4KE","Nike $NKE IV Index call at 41 compared to 52-week range 17 to 114 on +12 strikes +200 contracts  as shares rally  2% into quarter results
https://t.co/mF4wskm4kE"
2020-06-23 11:17:01,Noble_Nomad,0,5,$NKE HTTPS://T.CO/IHFK1MVPPH,"Create multiple streams of income.

Small or big, don’t let 1 stream own you.

I made $73 before 9am without lifting a finger. 

Stocks aren’t all that bad $NKE https://t.co/IHfK1mvPPH"
2020-06-23 11:28:03,ceelotte1,0,124,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 11:31:26,MOGT_LUKE,1,245,$NKE CALLS LOOKING GOOD TODAY 🤞🏾📈 THOSE ARE THE PLAYS THIS WEEK.,$GOLD $AUY and $NKE calls looking good today 🤞🏾📈 those are the plays this week.
2020-06-23 11:31:29,be4Bama,0,171,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 11:40:18,joiner_brigitte,0,98,$NKERT @NETADVISOR: @THELEOTERRELL @FOXNEWS @SEANHANNITY @REALDONALDTRUMP CORPORATIONS PLEDGE ,"RT @NetAdvisor: @TheLeoTerrell @FoxNews @seanhannity @realDonaldTrump Corporations Pledge $1.6 Billion to BLM.

$ Pledged to rebuild looted…"
2020-06-23 11:49:13,erikpsmith14,0,296,"$NKE
MCDONALD'S ","$AAPL

Apple hit another all-time high today. It is now worth more than these companies combined:

Walmart $WMT
Home Depot $HD
Verizon $VZ
Disney $DIS
Coca Cola $KO
Nike $NKE
McDonald's $MCD https://t.co/hxNrnY6Vum"
2020-06-23 11:55:36,wilsonthetrader,0,187,"$NKE , TOLD YA THAT WILL RACK U SOME CASH..BE CAREFUL GOING INTO EARNINGS THOUGH","@Optionroid Hey it’s all good , look at $NKE , told ya that will rack u some cash..be careful going into earnings though"
2020-06-23 11:57:02,FireTrading_,0,3320,"$NKE

HTTPS://T.CO/GUKY8TFYOP","Fire Trading Chatroom Morning Notes

$TBIO
$INO
$MYOV
$AAL
$AAPL
$NKE

https://t.co/GuKy8TFyOP"
2020-06-23 11:58:25,OphirGottlieb,1,60007,$NKE NIKE STOCK KEEPS NOTCHING HIGHER PRICE TARGETS. ‘THE STRONGEST BRAND IN THE RETAIL SECTOR.’ HTTPS://T.CO/AEMBJJV7KZ,$NKE Nike Stock Keeps Notching Higher Price Targets. ‘The Strongest Brand in the Retail Sector.’ https://t.co/aEmBJJV7kZ
2020-06-23 12:00:21,VoicesofWallSt,0,199,"$NKE AHEAD OF EARNINGS
- ","Today's newsletter: 
-The Case for Buying $NKE Ahead of Earnings
- $ETSY is “Crafting” Its Way Higher: RBC
- $AAPL Hits All-time High Following $400 PT 

*SUBSCRIBE!*
https://t.co/q0Q8p99BsH"
2020-06-23 12:05:34,TheMarketsDaily,0,1382,$NKE STOCK RATING REAFFIRMED BY CREDIT SUISSE GROUP HTTPS://T.CO/5E2MO0N3B6,Nike $NKE Stock Rating Reaffirmed by Credit Suisse Group https://t.co/5E2MO0n3b6
2020-06-23 12:05:38,wallstreetstock,0,446,$NKE ,RT @OptionsPastor: TODAY’S ORDER FLOW: $BMY $AMRN $SPCE $MOMO  $IDEX $BOX $CWH $RAD $NKE $RMD $CHGG $MVIS $SONO $FSLY @stockspastor
2020-06-23 12:08:48,TranscriptDaily,0,656,$NKE PRICE TARGET TO ,Needham &amp; Company LLC Boosts Nike $NKE Price Target to $113.00 https://t.co/B17v4E4bvK
2020-06-23 12:08:49,TranscriptDaily,0,656,$NKE STOCK RATING REAFFIRMED BY CREDIT SUISSE GROUP HTTPS://T.CO/QYJLTFMMUT,Nike $NKE Stock Rating Reaffirmed by Credit Suisse Group https://t.co/QyJltfMMUT
2020-06-23 12:09:44,dakotafinancial,0,1519,$NKE PRICE TARGET TO ,Needham &amp; Company LLC Boosts Nike $NKE Price Target to $113.00 https://t.co/YjNWmlW73N
2020-06-23 12:09:45,dakotafinancial,0,1519,$NKE STOCK RATING REAFFIRMED BY CREDIT SUISSE GROUP HTTPS://T.CO/9D1ZNZ6BQK,Nike $NKE Stock Rating Reaffirmed by Credit Suisse Group https://t.co/9D1Znz6bqk
2020-06-23 12:10:36,TheMarketsDaily,0,1382,$NKE PRICE TARGET TO ,Needham &amp; Company LLC Boosts Nike $NKE Price Target to $113.00 https://t.co/nh2l2Gt25K
2020-06-23 12:23:16,DogtheTrader,0,480,$NKE RISES 2% PRIOR TO EARNINGS,$NKE rises 2% prior to earnings
2020-06-23 12:25:15,ChrisJSaud,0,561,"$NKE, ","@thewealthdad So, you're saying to invest in $AAPL, $MCD, $NKE, $NFLX, $DIS, $SBUX ? 🤔"
2020-06-23 12:26:00,ObviousInvestor,0,468,$NKE ,"What the F is happening in the market 😅

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT #WWDC20  $DIS"
2020-06-23 12:27:25,ObviousInvestor,0,468,$NKE ,"Apple reaches 1.6 Trillion 

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $SNAP #OOTT $TWTR $IBM $NKE $DJI $SHOP $SPOT #WWDC20  $DIS"
2020-06-23 12:28:46,TickwatcherMF,0,4035,$NKE #STOCK #STOCKS #STOCKMARKET #INVESTMENT #INVESTING HTTPS://T.CO/B7BWRCEDMH HTTPS://T.CO/TQMRET5I3P,"Today Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMZN $JPM $NFLX $PFE $COST $AMD $JNJ $C $ROST $QCOM $MSFT $BA $AAPL $GOOG $ADBE $T $MU $NVDA $BMY $NKE #stock #stocks #StockMarket #Investment #investing https://t.co/B7BWRcEdMH https://t.co/tqMret5i3P"
2020-06-23 12:29:44,grantresnick8,1,39,$NKE PRICE TARGET RAISED TO ,RT @AmericanBanking: Nike $NKE Price Target Raised to $113.00 https://t.co/mhPuGIG8FF #stocks
2020-06-23 12:32:51,realstockmarket,0,173,$NKE ,3 Stocks To Watch Ahead Of Earnings This Week https://t.co/yDAKAIYcW2 $NKE $ACN $RAD #stockstowatch #stockmarketinvesting #stockmarket #earnings
2020-06-23 12:33:36,noremactrading,0,897,$NKE ,$AAPL $AMZN $GOOGL $GOOG $FB $TSLA $MSFT $NKE $SBUX $JPM https://t.co/eMxlxtmq10
2020-06-23 12:34:07,c_labrinos,0,258,$NKE ,RT @noremactrading: $AAPL $AMZN $GOOGL $GOOG $FB $TSLA $MSFT $NKE $SBUX $JPM https://t.co/eMxlxtmq10
2020-06-23 12:34:17,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: WHAT THE F IS HAPPENING IN THE MARKET 😅

","RT @ObviousInvestor: What the F is happening in the market 😅

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $…"
2020-06-23 12:34:25,c_labrinos,0,258,"$NKERT @OBVIOUSINVESTOR: APPLE REACHES 1.6 TRILLION 

","RT @ObviousInvestor: Apple reaches 1.6 Trillion 

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $…"
2020-06-23 12:34:33,shaolintrader88,1,309,$NKE  NO PARTIAL SALE YET...AS LONG AS THE STOCK STAYS ABOVE 101.3+ I AM GOOD.... WOULD LIKE TO SEE STOCK BREAK ABOVE 102 N HEAD UP TO THE PIVOT....CO REPORTS 6/25   THIS IS  A DAY TRADE   ... AVG ENTRY 101.04,$NKE  no partial sale yet...as long as the stock stays above 101.3+ i am good.... would like to see stock break above 102 n head up to the pivot....co reports 6/25   this is  a day trade   ... avg entry 101.04
2020-06-23 12:34:35,c_labrinos,1,258,"$NKERT @TICKWATCHERMF: TODAY TOP FLOW IN S&AMP;P 500 #SP500, BUY FLOW AND SELL FLOW ","RT @TickwatcherMF: Today Top Flow in S&amp;P 500 #SP500, Buy Flow and Sell Flow $AMZN $JPM $NFLX $PFE $COST $AMD $JNJ $C $ROST $QCOM $MSFT $BA…"
2020-06-23 12:36:19,InvincibleBull,0,568,$NKE ,"$AZN holy smokes this is massive for #covid19 !!!!! There is some positive news for 2020

$SPY $MSFT $AMZN $FB $SBUX $JPM $CMG $JNJ $BABA $NKE $CCL $UNH $NVDA $DIS $VZ $TSLA $QQQ $MSI $WMT $NOW $NFLX $DECK $MELI $BKNG $PLNT $BA $CCL $WYNN $RCL $AAL"
2020-06-23 12:39:33,shaolintrader88,1,309,$NKE WORKING ON ASCENDING BASE 5MIN   RIDING ALONG 102 PREMKT HIGH.... GOING TO HEAD UP TO THE PIVOT   LONG AVG 101.04,$NKE working on ascending base 5min   riding along 102 premkt high.... going to head up to the pivot   long avg 101.04
2020-06-23 12:43:12,mchaudhry82,0,10109,$NKE ,"Coverage Initiations, Resumptions &amp; PT Changes: $AMBA $DOCU $V $SBUX $AAPL $NKE $WW $PTON $ETSY $HD $LOW $NOW $FDX $MTCH $EA 😘 #StayGreen #BlackBoxStocks #stocks #stockstowatch #trading #DayTrading #WallStreet #StockMarket #money https://t.co/VPuJAsvPqM"
2020-06-23 12:45:54,YoungWildTycoon,0,1529,$NKE ,"RT @mchaudhry82: Coverage Initiations, Resumptions &amp; PT Changes: $AMBA $DOCU $V $SBUX $AAPL $NKE $WW $PTON $ETSY $HD $LOW $NOW $FDX $MTCH $…"
2020-06-23 12:47:26,JeTs_Fool,1,247,$NKE CALLS LOOKING GOOD TODAY 🤞🏾📈 THOSE ARE THE PLAYS THIS WEEK.,RT @MOGT_LUKE: $GOLD $AUY and $NKE calls looking good today 🤞🏾📈 those are the plays this week.
2020-06-23 12:49:21,c_labrinos,0,258,$NKERT @INVINCIBLEBULL: ,"RT @InvincibleBull: $AZN holy smokes this is massive for #covid19 !!!!! There is some positive news for 2020

$SPY $MSFT $AMZN $FB $SBUX $J…"
